Event	ID	Name			Wwise Object Path	Notes
	39396939	Sparks_Arcing_MC_cell13	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Sparks_Arcing_MC_cell13_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\ladderWagon(3dAtThisLevel)\env_old_ladderWagon_sparkEvent\Sparks_Arcing_MC\Sparks_Arcing_MC_cell13		9126
	39800232	dripAmb08	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\dripAmb08_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_water\amb_evt_water_sewer_waterDripping\dripAmb\dripAmb08		17079
	39893478	sfx_rashnoiseamb04anti	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_rashnoiseamb04anti_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_modern\amb_sws_modern_lasersShooting_postLaser\rashnoise\rashnoiseanti\sfx_rashnoiseamb04anti		20973
	40071411	gracetraadTransAssiDVswell2TP	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gracetraadTransAssiDVswell2TP_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_insect\gracetraadTransAssiDVswell2TP		164027
	40248693	wboxongrassImpMPDVRdry28	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wboxongrassImpMPDVRdry28_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\fort\attrap\attrap_impact\box_impact_attrap\mp\mp\mp\wboxongrassImpMPDVRdry28		4933
	40315885	gun_bulletsHitMISC_outro	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gun_bulletsHitMISC_outro_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\gun_impact_boxMisc\gun_impact_boxMisc_outro\gun_bulletsHitMISC_outro		68846
	40456621	sparks_explosive_MC_cell12	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sparks_explosive_MC_cell12_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_sparkEvent\sparks_explosive_MC\sparks_explosive_MC_cell12		15110
	40467532	chain_continuous_frag03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\chain\chain_continuous_frag03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\rotatingIntro\chains\chain1Lower\chain_continuous_frag\chain_continuous_frag03		9533
	40779271	boy_step_metal_08	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_metal_08_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_metal\metal\boy_step_metal_08		2963
	40817813	Squish_Wet_FleshBlood15TPmcEd	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\BLOOD\attMISC\Squish_Wet_FleshBlood15TPmcEd_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\body\obj_spider_spider_body_legHalfOff\Squish_Wet_FleshBlood\Squish_Wet_FleshBlood15TPmcEd		6743
	41058370	metalReleaseHard03tapeMonoDVR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\metalReleaseHard03tapeMonoDVR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_fort\env_fort_hanging_bearTrapTriggered\metal_release\metalReleaseHard03tapeMonoDVR		16550
	41130398	rash115rainTPblurswell03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\rashRainFrz\swells\rash115rainTPblurswell03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_roof_outside\rash115rainMix\rash115rainFRZ\rash115rainTPblurswell03		140182
	41140209	waterholecelDVR02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterholecelDVR02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_start_falling_cave\waterhole\waterholecelDVR02		15773
	41389029	traadnatter04a	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\traadnatter04a_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_water\amb_evt_water_zombieIntro_wireBird\birdDelay\birds\variation1\intros\traadnatter04a		13526
	41524520	SFXBibleHoist1MCrun01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\SFXBibleHoist1MCrun01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\crane\crane2\SFXBibleHoistStart1_2run1\SFXBibleHoist2MCstart_run1\SFXBibleHoist1MCrun\SFXBibleHoist1MCrun01		11966
	41573632	LostFireballTapeDVRcel3	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\LostFireballTapeDVRcel3_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_fort\amb_fort_rolling_firePlace\lostFireball\LostFireballTapeDVRcel3		9174
	41583147	boy_step_heel_grass_01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_heel_grass_01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_grass\step_heel_grass\boy_step_heel_grass_01		2892
	41696952	sfx_ladder_metal_tape_01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_ladder_metal_tape_01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\ladder\ladder_down\ladder_metal_down\sfx_ladder_metal_tape_01		6168
	41743583	boy_chain_04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\chain\boy_chain_04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\rope\boy_rope_up_grab\boy_rope_up_grab_chain\boy_chain\boy_chain_04		10130
	42167255	wboxongrassImpPDVRdry10	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wboxongrassImpPDVRdry10_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_spider\treefall\seesaw_wood_impact\f\mf\wboxongrassImpPDVRdry10		3260
	42233213	ElectEnergyFieldMOTOR0201TPoctmcLP	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\ElectEnergyFieldMOTOR0201TPoctmcLP_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\swinging\cableWay\motor\ElectEnergyFieldMOTOR0201TPoctmcLP		164886
	42257676	waterholecelDVR04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterholecelDVR04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_start_falling_cave\waterhole\waterholecelDVR04		10547
	42420803	Lift_Hydraulic_Up_DownClTPoctMCout03dv	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Lift_Hydraulic_Up_DownClTPoctMCout03dv_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\ladderWagon(3dAtThisLevel)\platform\env_old_tire_platformDown\stop\Lift_Hydraulic_stop\Lift_Hydraulic_Up_DownClTPoctMCout03dv		16948
	42531807	feet_cement_tip_02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\feet_cement_tip_02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\tiptoe_step\tiptoe_step_concrete\feet_cement_tip_02		1968
	42531901	boy_run_s1-2_f3-7_03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_run_s1-2_f3-7_03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\chase\obj_spider_spider_chase_spiderWalkOnCliff\run_step_noise\boy_run_s1-2_f3-7_03		1677
	42533814	drumB14	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\drumB14_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\music\music\jump\geigerStateSwitch\gravityUP\enter\geigerDrum\drumB14		196472
	42899593	DMdarkwindFRZ01LPwide	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DMdarkwindFRZ01LPwide_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_wagon_sawActionANDinsectIntroANDcave\cave\darkwind\DMdarkwindFRZ01LPwide		56051
	43398604	boy_step_water_medium_tape_06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_water_medium_tape_06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\ladder\ladder_wet\boy_step_water\run_step_water\tape\boy_step_water_medium_tape_06		8890
	43579047	boy_step_wood_toes_02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_wood_toes_02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\ladder\ladder_down\ladder_wood_down\step_toes_wood2\boy_step_wood_toes_02		4543
	43642796	sfx_rashnoiseamb01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_rashnoiseamb01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_fort\amb_fort_rolling_firePlace\rashnoise\rashnoiseamb\sfx_rashnoiseamb01		9371
	43869004	Wood_Rope_CreaksDVR_in03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Wood_Rope_CreaksDVR_in03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_fort\amb_evt_fort_crossing_hangingboys\wood_rope\wood_rope_in\Wood_Rope_CreaksDVR_in03		19095
	44557040	breakBonesOrgTPmc28	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\BLOOD\bones\breakBonesOrgTPmc28_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\death\boy_dieFromFallImpact\bones\breakBonesOrgTPmc28		5253
	45268268	metalTiltDVR08833001mcLPfrag05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\metalTiltDVR08833001mcLPfrag05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\city\crane\seesaw\phy_city_crane_seesawRotate\metalTiltDVRmcLPfrags\metalTiltDVRmcLPfrags_01\metalTiltDVR08833001mcLPfrag05		3633
	45312325	MetalSaw_APtSFX_367_02TPdv	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\MetalSaw_APtSFX_367_02TPdv_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_old_wagonAction_saw\metalSaw\metalSawDeep\MetalSaw_APtSFX_367_02TPdv		12574
	45348075	sfx_seabedshufeq04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_seabedshufeq04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spider_idle\obj_spider_spider_body_idle1\seabed\sfx_seabedshufeq04		11827
	45375600	wboxongrassImpMPDVRdry59	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wboxongrassImpMPDVRdry59_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\fort\attrap\attrap_impact\box_impact_attrap\mp\mp\mp\wboxongrassImpMPDVRdry59		4506
	45614848	boy_chain_09	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\chain\boy_chain_09_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\rope\boy_rope_up_grab\boy_rope_up_grab_chain\boy_chain\boy_chain_09		10219
	45883806	boy_step_mud_05_heel	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_mud_05_heel_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_puddle\step_puddle_heel\boy_step_mud_05_heel		1618
	46135191	dripFar02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\dripFar02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_wagon_sawActionANDinsectIntroANDcave\insectIntro\dripFar\dripFar02		21116
	46180458	pipe_rotate_stop04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\pipe\pipe_rotate_stop04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_modern\gravityZone\env_modern_gravityZone_ladderFall\seq\pipe_rotate_stop04		6898
	46666770	boy_run_s1-2_f3-7_09	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_run_s1-2_f3-7_09_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\chase\obj_spider_spider_chase_spiderWalkOnCliff\run_step_noise\boy_run_s1-2_f3-7_09		1436
	46743351	dripFar03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\dripFar03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_wagon_sawActionANDinsectIntroANDcave\insectIntro\dripFar\dripFar03		26865
	46832864	wboxongrassImpFDVRdry70	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wboxongrassImpFDVRdry70_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\underground\box2\underground_box2\box_impact\f\f\wboxongrassImpFDVRdry70		5746
	46954986	sfx_rashnoiseamb04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_rashnoiseamb04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_fort\amb_fort_rolling_firePlace\rashnoise\rashnoiseamb\sfx_rashnoiseamb04		15764
	46973660	boy_step_wood2_07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_wood2_07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\run\boy_step_drywet\boy_step_speed\jog_step\jog_step_wood\step_wood\boy_step_wood2_07		3139
	47274264	stagewagonRollFast01MSedAttMCe	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\stagewagonRollFast01MSedAttMCe_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\ladderWagon\phy_city_ladderWagon\ladderWagonImpact\mf\mf\stagewagonRollFast01MSedAttMCe		10757
	47367286	rash113drips03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\rash113drips\rash113drips03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_crane_dripping\rash113drips\rash113drips\rash113drips03		8782
	47666391	sfx_stoneImpactMonac_med06eq	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_stoneImpactMonac_med06eq_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\spider\phy_spider_chase_rollingstone\rollingstone_impact_levels\rollingstone_impact_soft\stone_impact_medium_monacor\sfx_stoneImpactMonac_med06eq		6478
	47701831	sparks_explosive_MC_cell11	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sparks_explosive_MC_cell11_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_sparkEvent\sparks_explosive_MC\sparks_explosive_MC_cell11		14459
	47949501	boy_step_wood_toes_06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_wood_toes_06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\ladder\ladder_down\ladder_wood_down\step_toes_wood2\boy_step_wood_toes_06		4919
	48013914	wormBoxCloseSnap05EQ	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\wormMouth\wormBoxCloseSnap05EQ_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\wormeater\env_wormeater_reachForWormStart\env_wormeater_eatingOpen\wormBoxCloseSnap05EQ		5633
	48289036	sfx_escape20sumpste04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_escape20sumpste04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_start_treeclimb_lake\escapesump\escapesumpamb\sfx_escape20sumpste04		12840
	48342330	bulb04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\bulbCuts\bulb04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_roof_lampIdle\bulbTexture\bulb\bulb04		4314
	48682608	wboxongrassImpMFDVRdry25	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wboxongrassImpMFDVRdry25_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\fort\attrap\attrap_impact\box_impact_attrap\mf\mf\mf\wboxongrassImpMFDVRdry25		4145
	48793641	hotelSignMCatt01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\hotelSignMCatt01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\roof\env_city_roof_lampDetach\hotelSignMCatt01		21197
	48831627	boy_runstop_land_grass_s2_01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_runstop_land_grass_s2_01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\runstop\runstop_landTakeoff_step2_drywet\runstop_landTakeoff_step2\runstop_land_step2_grass\boy_runstop_land_grass_s2_01		2150
	49227134	Gun_bullets_hitConcrete_ric2	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Gun_bullets_hitConcrete_ric2_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\Gun_impact_concrete\Gun_bullets_hitConcrete_frags\Gun_bullets_hitConcrete_ric2		102638
	49340680	debristree06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\debristree06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_start\treefall2\treefall\treedebris\debristree06		7121
	49366292	drumB03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\drumB03_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\music\music\jump\geigerStateSwitch\gravityUP\enter\geigerDrum\drumB03		209468
	49452211	pipe_rotate_stop01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\pipe\pipe_rotate_stop01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_modern\gravityZone\env_modern_gravityZone_ladderFall\seq\seq\pipe_rotate_stop01		5916
	49707118	svalerTP06dvrWR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\svalerWire\svalerTP06dvrWR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_insect\svalerMix\svalerWIRE\svalerTP06dvrWR		36718
	49785032	chain02TPdvr	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\chain02TPdvr_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_old_wagonAction_saw\metalSaw\chainSaw\chain02TPdvr		12535
	50073046	peashotTPWR06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\peashotWire\peashotTPWR06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boys\boys\underground\pursuing\peashot\peashotBoy\seq\peashotSelect\peashotTPWR06		3892
	50220026	SandDebrisDVRblockOutro	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\SandDebrisDVRblockOutro_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\body\obj_spider_spider_body_spiderBreakThroughCliff\bigstone_impact\SandDebrisDVRblockOutro		102810
	50234724	wind_lightTPcut2blur2TP	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wind_lightTPcut2blur2TP_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_start_falling_water\windBlur\wind_lightTPcut2blur2TP		194558
	50810064	gasBurnLP	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gasBurnLP_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_fort\amb_fort_rolling_firePlace\gasBurnLP		71731
	51116316	boy_run_s1-2_f3-7_02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_run_s1-2_f3-7_02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\chase\obj_spider_spider_chase_spiderWalkOnCliff\run_step_noise\boy_run_s1-2_f3-7_02		1632
	51488644	metalDuctMid01DVR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\metalDuctMid01DVR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\modern\gravityZone\heavyDoor(attenBoosted)\phy_modern_gravityZone_heavyDoorImpact\metalDuct\mf\metalDuctMid01DVR		15299
	51587441	heart8cut	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\heart8cut_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\sitting\obj_spider_hitbeartrap\heart\heart8cut		3040
	51700955	WOOD_FALL_HEAVY__IE019506TPattDVmc	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\WOOD_FALL_HEAVY__IE019506TPattDVmc_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_box3Shattered\env_old_rotatingIntro_box3Shattered\boxshattered\seqAtt\WOOD_FALL_HEAVY__IE019506TPattDVmc		15596
	51739239	sparks_explosive_MC_cell22	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sparks_explosive_MC_cell22_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_sparkEvent\sparks_explosive_MC\sparks_explosive_MC_cell22		17328
	52203678	drip06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\drip06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_underground\amb_evt_underground_pursuing_dripping\drips\drip06		12510
